result
"AnalyzerOutput(output=others, probas={others: 0.798, joy: 0.192, surprise: 0.003, disgust: 0.002, fear: 0.002, sadness: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.971, joy: 0.018, surprise: 0.003, sadness: 0.002, disgust: 0.002, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.938, joy: 0.051, disgust: 0.003, surprise: 0.002, sadness: 0.002, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.909, others: 0.083, surprise: 0.003, fear: 0.002, anger: 0.001, sadness: 0.001, disgust: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.959, joy: 0.026, sadness: 0.006, surprise: 0.003, fear: 0.003, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=fear, probas={fear: 0.800, sadness: 0.095, others: 0.079, joy: 0.015, surprise: 0.006, disgust: 0.003, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.961, joy: 0.028, sadness: 0.003, surprise: 0.003, disgust: 0.002, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.893, joy: 0.098, disgust: 0.003, anger: 0.002, surprise: 0.002, fear: 0.001, sadness: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.883, joy: 0.107, surprise: 0.003, fear: 0.002, disgust: 0.002, sadness: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.920, joy: 0.065, surprise: 0.008, fear: 0.003, sadness: 0.002, disgust: 0.001, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.959, disgust: 0.013, sadness: 0.012, joy: 0.007, fear: 0.006, surprise: 0.002, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.962, joy: 0.021, sadness: 0.007, disgust: 0.003, fear: 0.003, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.971, joy: 0.017, sadness: 0.004, fear: 0.003, surprise: 0.003, disgust: 0.003, anger: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.886, others: 0.105, surprise: 0.003, fear: 0.002, sadness: 0.001, disgust: 0.001, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.947, joy: 0.041, surprise: 0.003, fear: 0.003, sadness: 0.003, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.971, joy: 0.020, sadness: 0.002, disgust: 0.002, fear: 0.002, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.967, joy: 0.022, disgust: 0.004, fear: 0.003, surprise: 0.002, sadness: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.971, joy: 0.010, fear: 0.008, disgust: 0.004, sadness: 0.003, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.973, joy: 0.011, fear: 0.006, disgust: 0.004, surprise: 0.003, sadness: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.956, joy: 0.019, fear: 0.015, sadness: 0.004, surprise: 0.003, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.839, others: 0.149, surprise: 0.006, sadness: 0.002, anger: 0.001, disgust: 0.001, fear: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.926, sadness: 0.035, joy: 0.022, fear: 0.008, disgust: 0.006, surprise: 0.003, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.730, fear: 0.070, sadness: 0.056, joy: 0.055, surprise: 0.032, disgust: 0.030, anger: 0.026})"
"AnalyzerOutput(output=others, probas={others: 0.611, joy: 0.355, sadness: 0.023, surprise: 0.004, fear: 0.003, disgust: 0.002, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.522, joy: 0.467, surprise: 0.004, fear: 0.002, sadness: 0.002, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=fear, probas={fear: 0.583, others: 0.372, surprise: 0.018, joy: 0.013, sadness: 0.007, disgust: 0.004, anger: 0.003})"
"AnalyzerOutput(output=others, probas={others: 0.960, joy: 0.027, surprise: 0.004, fear: 0.004, disgust: 0.002, sadness: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.730, fear: 0.070, sadness: 0.056, joy: 0.055, surprise: 0.032, disgust: 0.030, anger: 0.026})"
"AnalyzerOutput(output=others, probas={others: 0.975, disgust: 0.010, joy: 0.007, fear: 0.003, surprise: 0.002, sadness: 0.002, anger: 0.002})"
"AnalyzerOutput(output=sadness, probas={sadness: 0.954, others: 0.030, joy: 0.007, fear: 0.003, disgust: 0.003, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.978, joy: 0.010, disgust: 0.004, surprise: 0.003, sadness: 0.002, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.869, joy: 0.121, surprise: 0.003, fear: 0.003, sadness: 0.002, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.875, joy: 0.114, surprise: 0.005, sadness: 0.002, fear: 0.002, disgust: 0.001, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.486, sadness: 0.454, joy: 0.026, fear: 0.018, disgust: 0.009, surprise: 0.004, anger: 0.003})"
"AnalyzerOutput(output=sadness, probas={sadness: 0.985, fear: 0.006, others: 0.003, disgust: 0.002, surprise: 0.001, anger: 0.001, joy: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.970, joy: 0.018, surprise: 0.003, fear: 0.003, sadness: 0.003, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.931, others: 0.055, surprise: 0.007, sadness: 0.003, anger: 0.002, disgust: 0.001, fear: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.931, joy: 0.050, sadness: 0.010, fear: 0.003, surprise: 0.003, disgust: 0.003, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.951, joy: 0.040, disgust: 0.003, surprise: 0.002, fear: 0.002, sadness: 0.001, anger: 0.001})"
"AnalyzerOutput(output=sadness, probas={sadness: 0.578, others: 0.338, fear: 0.048, disgust: 0.015, joy: 0.010, surprise: 0.006, anger: 0.003})"
"AnalyzerOutput(output=others, probas={others: 0.977, joy: 0.012, disgust: 0.003, surprise: 0.003, sadness: 0.002, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.939, joy: 0.049, surprise: 0.005, fear: 0.004, disgust: 0.002, sadness: 0.001, anger: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.733, others: 0.252, sadness: 0.005, surprise: 0.005, fear: 0.002, disgust: 0.001, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.694, joy: 0.294, surprise: 0.004, sadness: 0.003, fear: 0.003, anger: 0.002, disgust: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.978, joy: 0.007, disgust: 0.006, sadness: 0.002, surprise: 0.002, fear: 0.002, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.955, joy: 0.035, disgust: 0.003, fear: 0.002, surprise: 0.002, sadness: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.969, joy: 0.020, surprise: 0.003, fear: 0.002, sadness: 0.002, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.933, joy: 0.058, sadness: 0.002, disgust: 0.002, surprise: 0.002, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.979, joy: 0.008, fear: 0.005, disgust: 0.003, surprise: 0.003, sadness: 0.002, anger: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.959, others: 0.033, surprise: 0.002, anger: 0.002, fear: 0.001, sadness: 0.001, disgust: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.907, sadness: 0.054, disgust: 0.016, joy: 0.011, fear: 0.008, surprise: 0.002, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.730, fear: 0.070, sadness: 0.056, joy: 0.055, surprise: 0.032, disgust: 0.030, anger: 0.026})"
"AnalyzerOutput(output=others, probas={others: 0.638, sadness: 0.304, joy: 0.039, disgust: 0.007, fear: 0.006, surprise: 0.004, anger: 0.003})"
"AnalyzerOutput(output=others, probas={others: 0.980, joy: 0.008, disgust: 0.005, surprise: 0.003, fear: 0.002, anger: 0.002, sadness: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.963, disgust: 0.021, joy: 0.006, fear: 0.005, surprise: 0.002, sadness: 0.002, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.962, joy: 0.021, sadness: 0.005, surprise: 0.005, disgust: 0.003, fear: 0.003, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.957, joy: 0.031, fear: 0.005, surprise: 0.003, sadness: 0.002, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.734, others: 0.254, sadness: 0.004, surprise: 0.002, fear: 0.002, disgust: 0.002, anger: 0.002})"
"AnalyzerOutput(output=joy, probas={joy: 0.764, others: 0.226, surprise: 0.002, fear: 0.002, sadness: 0.002, disgust: 0.002, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.966, joy: 0.009, sadness: 0.008, disgust: 0.007, fear: 0.005, surprise: 0.002, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.971, disgust: 0.012, joy: 0.006, sadness: 0.004, fear: 0.004, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.980, joy: 0.007, disgust: 0.005, surprise: 0.003, fear: 0.002, sadness: 0.002, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.966, joy: 0.018, surprise: 0.005, sadness: 0.004, disgust: 0.003, fear: 0.003, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.977, joy: 0.010, disgust: 0.003, sadness: 0.003, fear: 0.003, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=anger, probas={anger: 0.956, disgust: 0.019, others: 0.015, sadness: 0.004, joy: 0.003, surprise: 0.002, fear: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.883, disgust: 0.090, sadness: 0.008, fear: 0.006, joy: 0.005, anger: 0.005, surprise: 0.003})"
"AnalyzerOutput(output=joy, probas={joy: 0.502, others: 0.487, surprise: 0.003, disgust: 0.003, anger: 0.002, fear: 0.002, sadness: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.978, joy: 0.011, disgust: 0.004, surprise: 0.003, sadness: 0.002, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.967, joy: 0.024, surprise: 0.002, disgust: 0.002, fear: 0.002, sadness: 0.001, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.940, sadness: 0.025, disgust: 0.013, fear: 0.011, joy: 0.008, surprise: 0.003, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.954, joy: 0.035, fear: 0.003, surprise: 0.003, sadness: 0.002, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.969, joy: 0.011, sadness: 0.008, disgust: 0.005, fear: 0.004, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.918, joy: 0.038, sadness: 0.027, fear: 0.006, surprise: 0.005, disgust: 0.005, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.967, sadness: 0.010, joy: 0.009, disgust: 0.006, fear: 0.004, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.935, joy: 0.049, sadness: 0.005, fear: 0.005, surprise: 0.004, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.975, joy: 0.012, surprise: 0.004, disgust: 0.003, sadness: 0.003, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.547, joy: 0.429, sadness: 0.011, surprise: 0.007, fear: 0.002, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.953, others: 0.039, surprise: 0.002, anger: 0.002, disgust: 0.001, fear: 0.001, sadness: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.836, joy: 0.142, fear: 0.012, surprise: 0.005, sadness: 0.002, anger: 0.002, disgust: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.730, fear: 0.160, sadness: 0.073, joy: 0.024, surprise: 0.005, disgust: 0.005, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.971, joy: 0.017, surprise: 0.003, disgust: 0.003, sadness: 0.003, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.977, joy: 0.011, disgust: 0.004, sadness: 0.003, surprise: 0.002, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.967, joy: 0.016, sadness: 0.005, fear: 0.005, disgust: 0.004, surprise: 0.003, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.964, joy: 0.025, disgust: 0.003, sadness: 0.002, fear: 0.002, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.934, joy: 0.053, surprise: 0.005, fear: 0.003, sadness: 0.003, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.969, joy: 0.021, fear: 0.003, disgust: 0.002, sadness: 0.002, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.971, joy: 0.015, sadness: 0.004, disgust: 0.004, fear: 0.003, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.937, joy: 0.040, sadness: 0.012, surprise: 0.003, fear: 0.003, disgust: 0.003, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.898, joy: 0.085, surprise: 0.006, sadness: 0.005, disgust: 0.002, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.968, joy: 0.015, sadness: 0.005, fear: 0.004, disgust: 0.004, surprise: 0.004, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.964, sadness: 0.012, joy: 0.009, disgust: 0.008, fear: 0.003, surprise: 0.003, anger: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.965, others: 0.027, anger: 0.002, surprise: 0.002, sadness: 0.002, fear: 0.002, disgust: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.845, others: 0.144, surprise: 0.006, sadness: 0.002, fear: 0.002, disgust: 0.001, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.933, joy: 0.044, sadness: 0.010, fear: 0.005, surprise: 0.004, disgust: 0.003, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.912, joy: 0.078, sadness: 0.003, fear: 0.002, surprise: 0.002, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.885, others: 0.106, surprise: 0.003, fear: 0.002, anger: 0.002, sadness: 0.001, disgust: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.969, joy: 0.019, sadness: 0.003, fear: 0.003, surprise: 0.002, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.966, joy: 0.020, sadness: 0.004, fear: 0.003, surprise: 0.003, disgust: 0.003, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.945, joy: 0.037, sadness: 0.009, fear: 0.004, surprise: 0.003, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.977, joy: 0.007, disgust: 0.006, sadness: 0.004, surprise: 0.003, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.948, joy: 0.022, fear: 0.011, sadness: 0.011, disgust: 0.004, surprise: 0.004, anger: 0.001})"
"AnalyzerOutput(output=sadness, probas={sadness: 0.899, others: 0.075, joy: 0.014, surprise: 0.004, disgust: 0.003, fear: 0.003, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.976, joy: 0.011, disgust: 0.005, surprise: 0.004, fear: 0.002, anger: 0.001, sadness: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.977, joy: 0.009, disgust: 0.006, sadness: 0.003, fear: 0.003, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.975, joy: 0.015, disgust: 0.003, surprise: 0.002, sadness: 0.002, fear: 0.002, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.964, joy: 0.013, sadness: 0.011, disgust: 0.004, fear: 0.004, surprise: 0.003, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.898, sadness: 0.062, joy: 0.015, fear: 0.011, disgust: 0.007, surprise: 0.005, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.551, joy: 0.390, sadness: 0.045, surprise: 0.005, fear: 0.004, disgust: 0.003, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.923, sadness: 0.036, joy: 0.024, fear: 0.006, surprise: 0.005, disgust: 0.005, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.934, joy: 0.054, fear: 0.004, surprise: 0.004, sadness: 0.002, disgust: 0.001, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.922, joy: 0.069, surprise: 0.003, disgust: 0.002, fear: 0.002, sadness: 0.001, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.973, joy: 0.017, disgust: 0.003, fear: 0.002, surprise: 0.002, sadness: 0.001, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.973, joy: 0.013, sadness: 0.004, surprise: 0.003, disgust: 0.003, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.730, fear: 0.070, sadness: 0.056, joy: 0.055, surprise: 0.032, disgust: 0.030, anger: 0.026})"
"AnalyzerOutput(output=joy, probas={joy: 0.943, others: 0.046, sadness: 0.005, surprise: 0.002, disgust: 0.002, anger: 0.001, fear: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.948, joy: 0.031, sadness: 0.012, surprise: 0.003, fear: 0.003, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.977, disgust: 0.010, joy: 0.006, fear: 0.003, surprise: 0.002, sadness: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.974, joy: 0.011, fear: 0.005, disgust: 0.005, surprise: 0.003, sadness: 0.001, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.953, joy: 0.035, sadness: 0.004, fear: 0.002, surprise: 0.002, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.804, joy: 0.125, sadness: 0.057, surprise: 0.005, fear: 0.004, disgust: 0.003, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.578, joy: 0.409, surprise: 0.004, anger: 0.003, disgust: 0.002, sadness: 0.002, fear: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.730, fear: 0.070, sadness: 0.056, joy: 0.055, surprise: 0.032, disgust: 0.030, anger: 0.026})"
"AnalyzerOutput(output=others, probas={others: 0.979, joy: 0.008, disgust: 0.005, surprise: 0.002, anger: 0.002, fear: 0.002, sadness: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.751, joy: 0.202, sadness: 0.034, surprise: 0.005, fear: 0.004, disgust: 0.003, anger: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.738, sadness: 0.201, disgust: 0.034, fear: 0.011, joy: 0.010, anger: 0.003, surprise: 0.003})"
"AnalyzerOutput(output=others, probas={others: 0.952, joy: 0.037, surprise: 0.004, fear: 0.003, sadness: 0.002, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.970, joy: 0.019, surprise: 0.003, disgust: 0.003, sadness: 0.002, fear: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.969, joy: 0.008, sadness: 0.007, disgust: 0.007, fear: 0.004, surprise: 0.003, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.978, disgust: 0.007, joy: 0.006, anger: 0.003, surprise: 0.002, fear: 0.002, sadness: 0.002})"
"AnalyzerOutput(output=others, probas={others: 0.824, joy: 0.163, surprise: 0.004, sadness: 0.003, fear: 0.003, anger: 0.002, disgust: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.898, others: 0.092, surprise: 0.004, fear: 0.002, anger: 0.001, disgust: 0.001, sadness: 0.001})"
"AnalyzerOutput(output=joy, probas={joy: 0.930, others: 0.062, surprise: 0.002, sadness: 0.002, fear: 0.002, anger: 0.002, disgust: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.977, joy: 0.010, disgust: 0.005, sadness: 0.003, fear: 0.002, surprise: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.821, joy: 0.168, surprise: 0.003, fear: 0.003, sadness: 0.003, disgust: 0.002, anger: 0.001})"
"AnalyzerOutput(output=others, probas={others: 0.950, joy: 0.031, sadness: 0.008, surprise: 0.004, fear: 0.003, disgust: 0.003, anger: 0.001})"
